user_id,age_group,income_bracket,time_on_social_media_min,time_on_streaming_video_min,time_on_podcasts_min,monthly_conversions,customer_since_date,avg_monthly_spend,last_seen_days_ago,support_tickets_raised,churned_in_last_90_days
2356,18-24,Medium,120,91,87,3,2022-11-17 12:35:04,42.36,89,0,False
2357,55+,Medium,107,85,134,8,2024-08-13 13:14:47,32.87,54,0,False
2358,55+,Medium,180,244,164,11,2021-09-13 16:19:46,81.17,54,0,False
2359,55+,High,53,275,166,6,2022-04-28 01:18:57,133.52,49,0,False
2360,45-54,High,181,328,111,5,2024-11-15 20:17:20,81.3,112,0,True
2361,25-34,Low,188,139,165,8,2024-04-11 03:11:57,30.67,38,0,False
2362,35-44,Medium,69,198,112,11,2022-10-14 17:40:29,92.64,58,0,False
2363,18-24,Medium,125,157,136,7,2021-09-19 13:59:23,80.11,31,0,False
2364,18-24,Low,227,57,124,2,2023-01-11 13:06:05,69.38,77,0,False
2365,25-34,Low,139,73,87,7,2023-12-13 17:21:04,31.32,88,0,False
2366,18-24,High,112,218,113,6,2024-12-05 09:24:21,138.48,105,0,True
2367,55+,Medium,87,187,119,3,2022-07-20 01:33:38,44.66,71,0,False
2368,18-24,High,256,328,115,4,2022-10-18 03:04:27,113.99,94,3,True
2369,55+,Medium,167,86,48,3,2022-09-09 05:15:44,43.68,56,4,False
2370,18-24,High,105,152,125,5,2022-12-13 01:43:22,116.63,52,2,False
2371,18-24,Low,66,108,33,0,2023-04-15 23:57:11,12.76,49,0,False
2372,45-54,Low,163,40,151,4,2023-11-01 16:38:05,56.32,111,0,True
2373,35-44,High,217,259,119,6,2022-08-04 07:28:44,125.41,54,0,False
2374,35-44,High,116,238,201,0,2021-09-09 07:45:02,119.13,98,0,False
2375,45-54,Medium,208,140,166,11,2024-04-03 16:35:12,46.94,106,0,True
2376,55+,Medium,24,276,150,0,2023-04-08 05:10:57,33.04,94,0,False
2377,55+,High,122,50,65,4,2022-04-07 02:42:35,79.69,103,0,True
2378,25-34,Low,120,87,160,5,2024-01-25 00:14:02,36.02,116,0,True
2379,18-24,Low,89,266,146,1,2021-11-26 14:10:06,15.87,5,0,False
2380,18-24,Medium,31,175,39,4,2024-05-29 23:23:36,26.6,65,4,False
2381,25-34,Medium,162,134,135,5,2024-03-25 07:42:49,64.72,24,2,False
2382,35-44,High,164,152,143,5,2025-05-16 20:13:01,100.38,86,0,False
2383,35-44,Medium,23,16,71,7,2022-06-04 19:48:28,53.37,41,0,False
2384,35-44,Medium,45,16,218,4,2022-03-07 00:51:00,65.01,37,0,False
2385,18-24,Medium,116,277,44,6,2024-11-17 04:15:06,62.71,57,3,False
2386,35-44,High,239,195,205,3,2022-10-20 12:31:07,119.25,74,1,False
2387,25-34,Medium,248,117,104,7,2024-05-05 08:33:57,37.64,60,4,False
2388,55+,High,108,326,66,4,2022-12-23 15:24:32,112.89,101,0,True
2389,25-34,Medium,200,22,120,3,2022-07-09 17:04:46,10.0,29,0,False
2390,55+,Low,29,138,15,7,2024-07-07 19:42:27,47.37,85,0,False
2391,55+,High,91,319,90,4,2024-06-28 17:37:59,110.46,102,0,True
2392,25-34,High,228,195,175,4,2024-02-13 17:07:26,135.6,15,3,False
2393,18-24,Medium,123,43,48,1,2024-10-08 16:23:42,49.27,1,0,False
2394,45-54,Medium,47,67,208,2,2024-05-24 20:41:10,51.18,65,1,False
2395,18-24,High,186,81,164,2,2023-05-19 13:08:03,118.95,109,0,True
2396,35-44,High,78,147,59,7,2023-10-29 08:05:34,93.73,38,1,False
2397,35-44,Medium,105,144,203,6,2023-04-23 23:45:33,39.19,78,0,False
2398,55+,High,154,91,137,2,2024-01-10 10:30:04,81.76,17,3,False
2399,25-34,High,156,48,80,4,2024-10-13 05:59:24,95.21,54,0,False
2400,18-24,Low,240,12,156,6,2024-02-18 01:47:33,59.72,62,1,False
2401,45-54,High,64,307,51,9,2022-03-24 14:44:52,77.74,71,0,False
2402,25-34,High,66,171,58,4,2022-07-07 03:37:49,96.72,90,0,False
2403,18-24,Low,55,227,133,8,2022-04-07 19:54:07,15.49,60,0,False
2404,18-24,Medium,53,278,56,3,2023-10-27 00:36:27,14.99,111,1,True
2405,18-24,Low,130,205,41,2,2025-04-07 06:06:15,14.1,91,0,False
2406,25-34,High,53,61,35,7,2025-04-27 20:46:59,65.97,120,0,True
2407,18-24,Low,142,43,116,11,2024-11-09 15:33:58,19.3,38,3,False
2408,55+,Low,156,74,152,4,2022-09-17 18:19:23,49.93,70,0,False
2409,18-24,High,165,92,17,4,2024-08-15 09:53:42,82.91,30,0,False
2410,18-24,High,151,92,172,2,2023-06-05 21:29:01,89.4,75,0,False
2411,45-54,High,232,141,90,2,2025-01-24 20:16:48,65.26,95,0,False
2412,55+,Medium,190,237,50,3,2025-01-01 02:42:56,56.55,74,0,False
2413,35-44,High,177,224,73,3,2021-08-13 16:58:57,130.3,87,0,False
2414,35-44,Medium,121,8,166,3,2023-06-13 08:18:15,110.3,15,0,False
2415,35-44,Medium,156,41,165,2,2024-10-17 07:11:17,90.07,23,0,False
2416,55+,Medium,221,202,42,6,2022-07-22 19:10:27,78.64,60,1,False
2417,35-44,Low,176,201,89,6,2023-11-28 00:29:10,73.25,44,0,False
2418,45-54,High,126,124,59,5,2025-01-15 19:24:34,55.62,67,0,False
2419,18-24,Medium,254,253,143,7,2025-04-30 21:52:51,45.63,25,0,False
2420,45-54,High,97,202,154,5,2022-11-01 17:47:04,85.32,89,0,False
2421,55+,High,145,158,96,4,2022-03-12 08:44:23,105.25,86,2,False
2422,45-54,High,47,186,207,5,2023-04-05 23:07:54,118.69,92,1,False
2423,25-34,High,229,190,76,0,2022-07-09 03:30:41,83.48,117,0,True
2424,35-44,Low,120,191,93,4,2022-06-12 03:53:12,99.61,53,0,False
2425,55+,Medium,158,289,19,5,2024-08-29 00:30:43,33.62,112,4,True
2426,55+,Low,99,226,132,11,2024-05-15 22:46:31,35.04,30,0,False
2427,18-24,High,97,272,25,3,2025-02-18 04:11:22,84.99,78,0,False
2428,18-24,High,188,96,99,6,2024-10-18 22:42:29,118.91,92,1,False
2429,35-44,High,234,228,82,4,2023-03-15 01:40:27,148.46,95,0,False
2430,25-34,Low,68,183,16,0,2024-10-27 18:46:28,86.83,76,1,False
2431,45-54,Medium,189,193,102,4,2024-05-07 15:32:52,11.55,74,1,False
2432,18-24,Low,73,268,17,8,2022-04-03 12:52:34,34.06,83,0,False
2433,25-34,Low,75,61,43,5,2022-12-15 08:23:06,54.39,82,0,False
2434,18-24,Low,260,255,142,0,2023-01-05 05:12:50,28.0,102,0,True
2435,18-24,Low,43,170,48,1,2024-12-04 04:55:32,29.05,21,0,False
2436,45-54,Low,106,299,61,0,2024-06-11 02:14:49,14.65,21,2,False
2437,45-54,Medium,148,255,50,3,2024-10-28 05:52:29,24.89,85,0,False
2438,45-54,Medium,129,239,172,7,2024-06-20 14:50:22,27.54,20,0,False
2439,45-54,High,117,321,177,0,2021-08-07 20:51:11,67.48,23,1,False
2440,25-34,Low,120,217,162,5,2023-11-11 12:54:28,67.5,16,2,False
2441,45-54,Low,16,262,74,5,2024-10-31 09:06:05,59.03,71,0,False
2442,25-34,High,72,328,167,2,2021-12-06 12:17:22,76.4,6,0,False
2443,35-44,High,80,75,96,0,2022-03-12 20:23:24,147.23,73,0,False
2444,35-44,Medium,214,14,202,3,2025-06-12 16:18:12,78.98,110,2,True
2445,55+,High,167,198,111,3,2022-04-09 17:29:49,77.94,20,0,False
2446,18-24,High,212,133,84,4,2025-01-29 04:03:31,119.64,28,0,False
2447,55+,Low,126,146,40,6,2021-07-26 10:09:16,36.04,4,1,False
2448,25-34,Medium,77,120,84,5,2023-09-04 11:31:10,41.09,37,0,False
2449,45-54,Low,207,13,138,1,2024-06-15 19:16:45,72.75,91,0,False
2450,35-44,Low,148,18,66,0,2024-05-29 01:08:58,60.22,61,1,False
2451,35-44,High,152,290,111,10,2023-01-13 19:43:01,185.79,101,0,True
2452,25-34,Medium,128,132,94,8,2021-12-05 07:44:31,19.6,120,1,True
2453,18-24,High,189,190,24,8,2025-04-19 13:15:28,87.63,52,0,False
2454,18-24,Medium,95,249,162,6,2022-01-18 17:06:51,37.61,44,0,False
2455,55+,High,217,169,60,3,2021-12-04 11:13:03,68.34,114,1,True
2456,45-54,Low,103,227,90,9,2024-05-08 01:40:32,70.48,44,0,False
2457,25-34,Low,214,188,127,6,2022-09-06 06:15:14,21.46,24,0,False
2458,18-24,Medium,68,287,73,3,2025-03-12 20:18:20,40.33,114,1,True
2459,35-44,High,99,229,74,3,2022-01-09 13:54:31,115.85,50,0,False
2460,55+,High,30,122,70,0,2021-11-11 19:38:26,130.26,47,0,False
2461,18-24,Low,145,233,95,6,2021-11-06 13:42:39,39.32,57,0,False
2462,55+,Medium,49,232,166,6,2024-10-22 10:28:45,33.66,35,0,False
2463,55+,Medium,113,152,150,4,2024-08-26 02:07:19,56.47,118,2,True
2464,55+,High,219,86,69,4,2024-04-28 10:50:43,83.32,1,1,False
2465,25-34,Medium,82,74,119,5,2023-08-17 09:09:35,20.21,33,0,False
2466,55+,High,71,71,23,2,2024-08-14 13:29:50,129.82,105,0,True
2467,55+,Low,224,78,165,1,2023-12-23 23:09:04,31.54,78,0,False
2468,35-44,High,209,174,74,3,2022-07-07 21:35:46,104.79,81,1,False
2469,55+,High,171,39,172,0,2022-10-13 10:59:33,126.25,43,0,False
2470,35-44,Low,219,289,88,7,2021-11-20 13:20:52,69.17,3,1,False
2471,55+,Medium,22,123,73,0,2025-03-10 16:50:48,53.48,110,0,True
2472,25-34,High,104,99,61,5,2022-09-04 12:18:28,87.45,29,0,False
2473,35-44,Medium,80,267,68,3,2023-07-21 14:48:56,44.35,14,0,False
2474,45-54,Low,55,121,68,3,2021-11-13 00:53:32,10.0,113,0,True
2475,45-54,Medium,65,12,145,7,2024-07-11 12:27:39,26.98,49,1,False
2476,18-24,Medium,257,40,26,11,2022-01-16 07:44:34,49.9,72,4,False
2477,55+,High,79,240,24,6,2025-02-07 08:19:52,83.68,99,0,False
2478,55+,Low,179,78,99,6,2022-09-16 20:36:05,45.6,85,0,False
2479,35-44,Low,235,188,54,8,2021-08-18 01:09:20,75.19,63,2,False
2480,35-44,Medium,103,209,47,7,2024-09-19 23:32:08,30.1,75,1,False
2481,55+,Medium,34,187,52,6,2021-09-23 19:54:55,26.04,43,3,False
2482,18-24,Low,115,144,147,0,2025-03-22 22:50:37,18.75,71,4,False
2483,18-24,High,102,49,127,8,2023-12-22 10:40:28,88.94,54,1,False
2484,18-24,High,167,128,36,0,2024-07-05 08:54:07,47.47,15,0,False
2485,55+,High,182,328,142,1,2021-11-01 10:26:02,70.81,18,0,False
2486,18-24,Low,240,209,53,7,2023-05-30 19:36:35,53.99,15,0,False
2487,18-24,Low,120,7,139,0,2023-06-13 17:48:08,52.39,71,0,False
2488,45-54,High,36,41,75,3,2025-01-12 21:14:29,104.62,103,0,True
2489,25-34,High,199,37,172,3,2023-05-17 04:25:55,78.82,58,1,False
2490,55+,Low,143,174,13,2,2023-10-21 13:37:28,26.32,22,0,False
2491,18-24,Medium,87,92,135,2,2023-12-12 15:04:15,24.87,92,2,True
2492,55+,Low,51,246,145,6,2024-12-21 15:05:32,47.41,116,0,True
2493,35-44,Medium,218,249,79,5,2024-05-27 22:15:10,88.81,76,1,False
2494,55+,Medium,236,18,8,6,2024-11-01 22:55:30,32.29,12,0,False
2495,35-44,Medium,72,129,111,4,2024-02-25 14:46:37,52.21,118,0,True
2496,45-54,Medium,170,148,161,5,2022-10-06 03:03:28,50.98,19,0,False
2497,55+,High,78,111,164,7,2024-12-18 18:48:49,115.37,104,0,True
2498,55+,High,192,74,143,11,2024-01-01 21:29:06,76.87,44,1,False
2499,55+,Medium,131,8,19,10,2021-08-01 03:14:11,46.86,71,0,False
2500,35-44,High,207,178,194,3,2023-08-05 23:42:30,125.38,2,1,False
2501,45-54,Low,46,203,169,4,2025-06-13 01:25:06,24.92,43,0,False
2502,25-34,High,245,311,93,1,2023-03-30 18:45:59,97.58,75,0,False
2503,25-34,Low,160,222,172,2,2024-11-17 22:24:21,28.42,90,0,False
2504,25-34,Low,121,85,128,10,2022-01-06 02:35:42,56.85,54,1,False
2505,18-24,Low,66,178,156,3,2021-07-16 07:47:54,34.96,9,1,False
2506,35-44,High,30,151,202,3,2025-02-04 21:08:55,139.23,63,2,False
2507,18-24,Low,199,170,168,2,2021-10-30 07:15:12,28.64,35,0,False
2508,35-44,Low,201,108,132,2,2023-11-04 15:21:54,46.95,6,0,False
2509,18-24,Medium,62,103,17,0,2021-12-27 04:55:57,57.24,85,0,False
2510,45-54,Medium,34,103,172,7,2021-11-19 00:13:28,54.49,98,2,True
2511,25-34,High,65,213,21,5,2023-05-14 23:51:43,74.27,48,1,False
2512,55+,High,215,35,122,6,2023-11-22 15:54:53,77.81,70,2,False
2513,45-54,Low,165,253,208,0,2024-06-05 05:46:40,28.96,26,0,False
2514,18-24,High,139,65,136,5,2024-11-20 11:21:28,89.52,5,0,False
2515,25-34,High,168,207,135,6,2025-05-28 05:49:04,102.65,67,1,False
2516,35-44,Low,199,298,182,10,2023-05-23 18:43:48,92.6,17,0,False
2517,35-44,Medium,41,99,143,0,2023-12-09 10:27:09,73.6,73,0,False
2518,55+,Medium,52,267,150,5,2023-04-02 08:39:04,63.06,47,2,False
2519,18-24,Medium,140,39,175,7,2024-08-04 22:48:46,59.91,96,1,False
2520,25-34,High,151,262,30,9,2022-09-19 12:18:23,53.19,61,0,False
2521,55+,Low,67,79,174,11,2023-06-20 04:52:30,48.0,56,2,False
2522,35-44,High,134,287,133,6,2023-08-20 13:21:46,126.18,111,0,True
2523,55+,High,96,153,56,2,2022-05-04 22:38:40,74.41,64,1,False
2524,25-34,Low,189,135,86,8,2022-02-15 22:06:26,34.82,36,0,False
2525,45-54,High,147,185,104,3,2024-05-20 22:00:55,97.48,49,0,False
2526,45-54,High,157,159,174,1,2024-01-02 06:26:26,113.22,41,0,False
2527,18-24,Low,229,144,6,6,2024-12-05 12:06:26,18.26,111,1,True
2528,45-54,Medium,238,285,150,8,2022-03-13 02:03:26,30.28,116,1,True
2529,18-24,High,207,96,129,7,2025-01-28 21:49:01,61.6,75,3,False
2530,45-54,Low,21,50,128,5,2024-05-04 22:59:42,79.3,49,0,False
2531,45-54,High,103,308,119,8,2021-07-22 17:35:34,96.68,36,0,False
2532,55+,Low,223,190,158,10,2022-11-11 06:11:25,49.01,73,4,False
2533,45-54,Low,137,228,149,7,2024-01-14 22:57:04,39.85,14,0,False
2534,35-44,High,134,183,185,3,2023-04-15 20:45:22,139.58,74,0,False
2535,35-44,Low,188,54,110,2,2024-05-14 19:44:58,99.04,104,0,True
2536,25-34,Medium,152,32,147,4,2022-06-21 14:31:51,75.61,53,0,False
2537,25-34,High,149,40,65,7,2024-03-15 20:18:27,73.01,39,0,False
2538,25-34,High,164,300,129,2,2023-12-23 01:36:30,108.88,73,0,False
2539,45-54,Low,137,142,56,2,2024-10-01 00:10:45,68.26,90,0,False
2540,35-44,Medium,113,246,216,4,2023-09-26 10:06:48,81.36,111,1,True
2541,55+,Medium,164,265,162,4,2025-03-09 09:22:52,28.64,55,0,False
2542,25-34,High,230,74,29,7,2025-04-09 18:31:56,103.62,98,3,True
2543,25-34,High,247,284,172,3,2022-12-19 21:14:42,105.72,48,0,False
2544,45-54,High,61,110,102,4,2022-01-21 14:17:16,105.68,14,1,False
2545,55+,Low,226,230,103,8,2023-02-05 11:06:14,10.0,43,2,False
2546,45-54,Low,93,218,197,6,2024-01-22 03:43:56,56.68,117,0,True
2547,35-44,High,187,152,198,6,2023-05-09 19:43:46,135.44,78,2,False
2548,35-44,Medium,184,105,196,0,2022-05-17 18:27:49,55.76,44,1,False
2549,45-54,Medium,163,61,154,0,2022-10-11 20:00:32,40.67,18,0,False
2550,25-34,High,185,315,143,3,2022-01-22 05:52:51,60.68,120,0,True
2551,35-44,Low,94,218,67,5,2025-01-24 10:02:29,28.11,23,1,False
2552,45-54,Low,28,52,88,4,2023-10-09 06:04:50,36.54,84,4,False
2553,45-54,Low,138,238,48,2,2025-03-12 15:24:39,38.0,102,1,True
2554,35-44,High,15,141,112,6,2022-08-10 18:30:44,81.45,91,0,False
2555,18-24,Medium,238,76,119,0,2021-11-29 14:02:58,39.74,75,0,False
2556,18-24,Medium,155,14,161,4,2023-04-17 19:01:09,45.33,35,1,False
2557,25-34,Medium,157,173,135,10,2023-04-22 06:19:25,10.0,38,1,False
2558,25-34,Medium,34,163,17,6,2022-04-15 19:43:27,40.82,19,2,False
2559,55+,Medium,65,110,74,3,2023-08-20 13:00:54,71.51,3,1,False
2560,45-54,Medium,91,264,136,7,2022-08-05 05:39:22,65.9,12,4,False
2561,25-34,Low,33,263,48,3,2022-10-29 15:11:29,10.0,49,0,False
2562,25-34,Low,41,186,13,6,2021-12-18 02:52:00,43.53,5,3,False
2563,55+,Low,118,82,32,0,2024-02-29 02:10:26,47.76,81,0,False
2564,25-34,Medium,143,70,8,9,2021-11-09 14:10:12,39.45,110,0,True
2565,45-54,Medium,177,158,144,8,2022-03-21 06:58:57,16.6,56,0,False
2566,55+,High,11,87,142,3,2022-07-04 18:54:17,107.07,77,1,False
2567,55+,High,120,255,121,3,2024-04-15 14:57:19,102.78,14,1,False
2568,35-44,Medium,96,109,216,3,2025-01-08 16:25:36,104.5,73,1,False
2569,25-34,Low,150,8,99,5,2025-02-22 00:04:57,43.15,14,0,False
2570,35-44,High,89,183,56,0,2023-11-19 17:31:45,110.94,1,0,False
2571,45-54,High,141,90,51,8,2024-05-30 23:52:07,48.72,52,0,False
2572,45-54,Medium,58,222,136,4,2022-11-20 23:26:47,40.17,17,0,False
2573,25-34,Low,82,131,30,4,2023-12-05 22:46:40,60.38,64,4,False
2574,55+,High,81,272,136,5,2023-10-20 02:04:08,111.81,70,0,False
2575,45-54,High,41,322,93,0,2022-09-27 15:42:27,68.59,106,0,True
2576,18-24,Low,116,300,59,8,2021-10-08 13:25:34,64.19,53,1,False
2577,25-34,Low,205,182,118,6,2024-09-26 02:14:02,44.74,97,2,True
2578,18-24,High,146,209,36,9,2024-09-14 20:47:24,98.33,43,3,False
2579,55+,Low,96,193,168,7,2024-03-04 08:47:35,50.25,108,0,True
2580,35-44,Low,125,113,102,10,2022-07-02 11:29:00,89.97,85,1,False
2581,25-34,High,176,91,178,0,2023-04-14 21:50:40,100.16,116,3,True
2582,45-54,Medium,44,62,104,0,2023-03-02 05:54:18,60.75,26,0,False
2583,35-44,High,164,149,110,6,2022-09-03 09:13:19,127.38,74,1,False
2584,55+,High,232,277,115,7,2022-12-05 07:29:23,107.23,3,0,False
2585,25-34,Medium,153,276,79,0,2021-09-08 23:32:45,47.39,86,0,False
2586,55+,Low,210,71,25,7,2024-07-21 08:31:46,52.75,43,0,False
2587,55+,Medium,114,96,90,8,2024-04-08 08:32:43,43.66,88,0,False
2588,25-34,Medium,223,191,50,14,2024-01-21 03:18:53,21.0,40,0,False
2589,18-24,High,136,300,117,3,2024-05-24 02:03:14,121.42,50,0,False
2590,18-24,Medium,146,237,165,6,2024-06-27 07:26:15,12.82,62,0,False
2591,35-44,Low,229,171,199,3,2023-04-09 09:32:23,87.9,26,0,False
2592,35-44,Low,237,120,128,6,2021-10-23 09:09:02,74.63,118,0,True
2593,35-44,Low,10,240,89,4,2024-09-17 16:17:58,87.66,94,0,False
2594,55+,High,18,205,83,5,2023-01-16 10:59:02,107.82,8,2,False
2595,25-34,Low,95,119,69,5,2023-09-17 15:35:22,39.82,31,0,False
2596,18-24,Low,73,107,77,0,2025-04-30 12:50:07,42.22,12,0,False
2597,55+,High,228,211,24,5,2023-06-10 01:09:37,102.88,116,2,True
2598,45-54,High,233,165,122,6,2022-09-13 09:31:57,59.26,68,0,False
2599,25-34,Low,181,176,124,3,2022-02-27 02:29:08,10.0,116,0,True
2600,25-34,High,166,37,145,3,2021-09-03 13:21:29,89.86,80,2,False
2601,55+,Low,199,259,19,5,2021-12-02 13:49:28,59.65,63,1,False
2602,55+,Low,107,131,158,7,2024-05-09 17:14:41,39.93,27,1,False
2603,18-24,High,211,81,158,6,2022-10-22 03:33:21,92.32,115,0,True
2604,25-34,Low,201,244,99,0,2025-03-16 08:28:00,23.23,85,0,False
2605,25-34,Low,113,152,109,7,2024-12-19 00:10:30,33.97,5,1,False
2606,25-34,Medium,116,107,46,2,2022-03-24 15:03:24,18.83,115,0,True
2607,45-54,Medium,165,247,190,0,2024-01-17 11:08:06,19.13,39,1,False
2608,18-24,Medium,109,141,122,1,2022-09-28 14:08:03,54.53,54,0,False
2609,55+,Low,195,219,20,4,2023-05-08 15:34:03,38.37,19,3,False
2610,35-44,Low,222,24,122,2,2021-09-10 02:16:35,102.67,40,1,False
2611,25-34,High,253,199,98,1,2022-04-21 03:20:17,94.68,47,0,False
2612,35-44,Medium,100,230,135,4,2023-03-09 09:13:32,76.55,40,0,False
2613,55+,Medium,185,109,85,2,2025-03-30 09:05:26,36.65,17,0,False
2614,35-44,Low,217,170,147,0,2022-06-27 00:44:50,84.82,3,0,False
2615,55+,High,209,258,117,3,2021-11-01 03:05:27,111.65,11,4,False
2616,35-44,Medium,139,131,138,10,2022-12-05 17:52:21,62.69,77,0,False
2617,45-54,High,153,99,122,2,2022-06-14 15:48:22,66.55,95,3,True
2618,35-44,Low,75,264,40,3,2025-06-15 02:53:40,30.95,62,1,False
2619,35-44,Low,113,272,52,4,2023-04-24 19:18:50,78.54,117,4,True
2620,18-24,Medium,213,72,47,3,2024-03-27 22:46:42,45.44,82,0,False
2621,18-24,High,92,180,103,5,2022-07-27 01:50:19,114.21,83,4,False
2622,25-34,High,182,242,17,9,2022-05-02 21:53:57,62.86,39,1,False
2623,45-54,High,29,299,138,2,2025-05-13 22:22:03,80.87,98,0,False
2624,45-54,Low,143,67,212,3,2022-10-19 18:52:07,39.98,16,0,False
2625,45-54,High,151,107,192,8,2022-12-21 04:03:05,103.53,64,0,False
2626,55+,Low,186,8,27,9,2022-12-30 19:58:14,10.0,45,0,False
2627,18-24,Low,250,66,28,1,2024-07-29 04:33:36,47.86,98,0,False
2628,45-54,High,106,192,137,0,2022-05-12 18:55:24,83.92,119,0,True
2629,25-34,High,152,203,121,3,2021-08-12 05:23:52,63.72,31,0,False
2630,35-44,Low,194,145,219,8,2021-08-07 03:56:54,94.39,25,1,False
2631,18-24,High,47,102,131,8,2024-07-02 21:52:55,115.02,75,0,False
2632,35-44,Medium,166,33,97,0,2023-04-29 09:21:51,87.04,53,0,False
2633,45-54,Low,132,252,159,7,2024-05-03 03:01:33,46.28,66,0,False
2634,35-44,High,228,166,158,5,2022-08-13 21:50:51,114.38,84,2,False
2635,55+,Low,80,36,5,9,2024-08-01 00:40:27,83.33,72,0,False
2636,45-54,Medium,52,22,191,7,2023-11-30 14:27:37,35.57,40,0,False
2637,35-44,High,192,114,121,10,2025-02-21 21:14:34,110.63,72,0,False
2638,25-34,High,132,226,47,1,2025-03-27 20:24:42,99.53,42,1,False
2639,45-54,Medium,200,62,126,0,2025-04-08 01:00:59,57.64,102,2,True
2640,45-54,Medium,14,102,187,3,2024-05-25 21:56:24,16.77,17,0,False
2641,18-24,Low,181,246,156,4,2023-03-04 02:06:51,61.01,82,1,False
2642,55+,High,68,51,93,3,2022-06-25 08:53:25,95.65,27,0,False
2643,18-24,Medium,185,40,47,2,2025-01-20 22:57:39,67.77,4,0,False
2644,45-54,Medium,205,12,180,4,2022-09-16 22:22:50,17.64,13,0,False
2645,25-34,Low,143,284,77,5,2024-10-12 03:59:40,58.09,27,0,False
2646,45-54,Low,168,11,90,1,2024-04-25 06:48:51,53.49,103,4,True
2647,45-54,Medium,214,128,94,7,2022-11-09 12:12:14,17.27,31,2,False
2648,55+,High,235,68,42,5,2024-06-02 13:50:51,89.12,44,1,False
2649,55+,Medium,94,222,39,6,2022-08-11 00:24:04,78.42,45,4,False
2650,55+,Medium,173,276,52,4,2021-12-01 02:02:28,42.73,97,0,False
2651,55+,Low,74,281,32,2,2023-04-08 03:53:50,13.72,2,0,False
2652,18-24,Low,127,159,113,6,2021-11-13 05:02:16,49.29,15,0,False
2653,55+,Low,123,198,39,5,2023-02-20 15:44:23,59.65,73,0,False
2654,35-44,High,57,54,104,5,2022-01-24 05:40:38,121.3,44,0,False
2655,55+,Medium,112,132,141,5,2024-09-27 09:42:47,45.97,118,1,True
2656,45-54,Low,220,128,88,8,2023-01-30 15:10:35,35.44,106,0,True
2657,25-34,High,111,247,167,4,2023-01-20 07:50:36,65.89,65,0,False
2658,25-34,Low,33,154,113,6,2023-05-04 04:15:11,31.36,86,0,False
2659,45-54,Medium,78,99,56,4,2023-12-14 05:27:29,38.77,94,0,False
2660,55+,Low,169,233,175,3,2024-07-19 08:19:08,23.0,12,4,False
2661,18-24,Low,166,171,155,5,2023-01-13 02:59:16,30.58,23,0,False
2662,18-24,Low,242,244,98,8,2025-05-26 15:47:40,38.92,50,0,False
2663,35-44,Medium,159,65,207,2,2022-01-11 22:40:31,35.31,46,0,False
2664,35-44,Medium,181,267,151,5,2024-04-21 18:14:02,43.88,119,2,True
2665,55+,Medium,15,236,137,0,2021-09-30 03:17:43,16.4,38,0,False
2666,55+,Low,201,18,26,5,2024-02-16 01:15:11,43.91,26,0,False
2667,35-44,Medium,177,23,103,1,2024-10-07 20:21:56,68.86,105,2,True
2668,55+,High,149,218,74,2,2023-04-15 20:20:44,101.59,8,2,False
2669,18-24,Low,48,227,127,0,2022-11-21 17:35:21,42.75,25,1,False
2670,45-54,Medium,160,283,147,1,2023-11-05 19:55:50,10.0,45,2,False
2671,45-54,Low,113,240,148,8,2024-02-20 10:39:32,10.0,56,0,False
2672,25-34,Low,87,242,95,1,2022-07-21 14:11:12,16.09,5,1,False
2673,25-34,Low,255,132,98,5,2024-07-05 05:42:23,51.53,10,0,False
2674,35-44,Medium,215,115,218,3,2022-11-05 15:09:41,69.58,74,0,False
2675,45-54,Low,100,178,177,1,2021-11-02 22:38:39,75.91,53,0,False
2676,55+,Medium,58,125,143,4,2024-12-24 00:01:32,70.05,60,0,False
2677,55+,High,190,290,54,5,2023-03-28 21:11:13,90.28,76,1,False
2678,25-34,Low,165,186,22,4,2025-02-20 02:12:48,25.92,24,2,False
2679,35-44,High,226,45,114,4,2025-03-02 18:32:53,113.8,79,0,False
2680,45-54,Medium,181,188,101,10,2025-02-06 23:39:16,52.26,20,0,False
2681,55+,Medium,230,169,164,6,2024-12-07 09:59:00,55.7,46,2,False
2682,35-44,High,154,107,218,10,2025-04-20 13:55:16,126.89,12,2,False
2683,25-34,Low,89,126,20,1,2024-03-14 19:36:23,91.91,48,0,False
2684,35-44,Medium,35,272,145,2,2025-06-09 22:55:11,57.19,13,0,False
2685,25-34,Medium,122,273,34,3,2022-01-23 02:52:21,28.83,13,0,False
2686,45-54,Medium,125,210,53,8,2024-01-21 20:29:38,10.0,19,0,False
2687,45-54,Medium,229,166,130,6,2021-10-16 23:13:10,20.21,97,2,True
2688,25-34,Medium,223,100,131,7,2024-11-23 02:23:33,22.1,63,3,False
2689,18-24,Medium,236,79,145,4,2023-01-18 13:35:45,48.08,106,1,True
2690,18-24,Low,126,54,58,7,2021-10-02 06:14:49,34.82,116,4,True
2691,18-24,High,164,94,58,5,2022-01-16 04:58:14,69.92,28,4,False
2692,35-44,Low,161,218,65,3,2023-10-01 18:55:52,63.92,46,0,False
2693,25-34,High,95,101,106,10,2024-10-01 04:39:22,77.71,110,1,True
2694,25-34,High,257,139,100,6,2022-12-17 17:26:00,100.26,30,1,False
2695,45-54,Medium,61,252,78,6,2025-06-17 10:56:01,48.28,6,0,False
2696,45-54,Low,140,52,115,5,2024-11-02 05:33:04,78.24,11,2,False
